entity,year,gdp_pc,repression,iv_repression,gross_fixed_capital_formation_perecent_of_gdp,trade_percentageof_gdp,inflation_consumer_prices_annual_perecentage_growth,population_growth_annual_percentage,expenditure_on_education,ln_gdp_pc
South Sudan,2011,2073.239818,-0.685,0.334,9.488777068,93.22685975,46.85217572,5.413664039,3.950700045,7.636867792189385
South Sudan,2013,1165.162027,-1.55,0.189,11.36777383,50.81124659,-0.058090978,3.741202364,3.228019953,7.060615435299175
South Sudan,2014,1197.09492,-2.189,0.122,7.99450883,64.63451781,1.674299063,0.614232825,4.131360054,7.087653000659648
South Sudan,2015,1080.147186,-1.961,0.142,5.750756372,65.55134918,52.76633042,-1.141435557,3.32494998,6.984852594165869
Spain,1995,20217.90319,3.08,0.944,21.89680158,44.83062797,4.673803376,0.44136575,9.854065895,9.914323787395091
Spain,1996,20658.84028,3.08,0.969,21.69605642,46.29775067,3.558845593,0.416515798,10.06589413,9.9358986075066
Spain,1997,21310.43119,3.08,0.969,22.13861661,51.22713986,1.971073956,0.419119517,10.14059544,9.96695195905032
Spain,1998,22135.4045,3.08,0.969,23.28339564,52.73031307,1.834329999,0.413847481,10.09166145,10.004933619225609
Spain,1999,23017.83877,3.08,0.969,24.7406937,54.69691319,2.31034814,0.405323026,10.50771427,10.044024792985702
Spain,2000,24106.88185,3.08,0.969,25.97267627,60.1216241,3.433515634,0.447137015,10.52374935,10.090252632657888
Spain,2001,24878.37845,3.08,0.969,25.9006959,58.01388956,3.589834133,0.694068084,10.48274708,10.121754369889915
Spain,2002,25205.31548,3.08,0.969,26.1773352,55.10214153,3.065656859,1.412595405,10.56659412,10.134810183002573
Spain,2003,25481.16537,3.08,0.969,27.12390819,53.43578972,3.038888394,1.808454468,10.59264565,10.145694845296411
Spain,2004,25825.31065,3.08,0.969,27.82530036,54.47951827,3.039248811,1.725466303,10.62866497,10.159110322957117
Spain,2005,26294.44738,3.08,0.969,29.02840359,54.6991667,3.368814098,1.689349047,10.40522575,10.177113069639834
Spain,2006,26899.09215,3.08,0.969,30.04549362,56.08392638,3.515575768,1.690352556,10.43703461,10.199847815949786
Spain,2007,27338.79542,3.08,0.969,29.87580055,57.62694877,2.786797458,1.851081308,10.38255215,10.216062050053463
Spain,2008,27112.52629,3.08,0.969,27.85662405,55.82813152,4.07534336,1.595330499,10.35980511,10.207751124798099
Spain,2009,25860.81426,3.08,0.969,23.16219163,46.83669,-0.287813084,0.885735981,10.17765427,10.160484139069116
Spain,2010,25766.25158,3.08,0.969,21.87421378,52.69336997,1.799864577,0.460408305,9.938093185,10.15682083633392
Spain,2011,25510.55797,3.08,0.969,20.1470024,58.51182289,3.196101888,0.355338396,9.69765377,10.146847683495636
Spain,2012,24763.56827,3.08,0.964,18.71059226,60.5540347,2.446127824,0.064925963,8.558403015,10.117128830712318
Spain,2013,24498.55595,3.08,0.969,17.5983667,61.66877264,1.408581092,-0.36166878,8.975120544,10.106369453979413
Spain,2014,24947.85125,3.08,0.969,18.02995142,63.39926214,-0.151114838,-0.308309722,9.173282623,10.124542975226442
Spain,2015,25982.44162,3.08,0.969,18.29894252,63.58204122,-0.50036571,-0.082749238,9.414457321,10.165176266563103
Spain,2016,26719.24423,3.08,0.969,18.1917189,63.18867785,-0.202598,0.077165873,9.660429955,10.19313934244517
Spain,2017,27426.28102,3.08,0.969,18.90619338,66.16744614,1.956076334,0.243134087,9.75414753,10.219256993988745
Spain,2018,27956.72255,3.08,0.969,19.67390264,67.0094104,1.674981369,0.451573725,9.572023392,10.23841297023526
Spain,2019,28301.43939,3.08,0.976,20.30501472,66.36622504,0.699518994,0.716697775,9.576940536,10.250667944175365
Spain,2020,25077.01988,3.08,0.976,20.61593285,59.44612801,-0.322753017,0.51001019,9.022061348,10.129707163125255
Spain,2021,26705.36291,3.08,0.976,20.19953475,66.52458894,3.09313512,0.178046695,9.200827599,10.192619682271497
Spain,2022,28203.10934,3.08,0.976,20.48823175,78.46573387,8.390576341,0.718854879,9.248933792,10.247187511131674
Sri Lanka,1991,1441.629968,-1.25,0.202,22.61504787,67.59591239,12.18563072,0.748734482,10.87623024,7.273529674651324
Sri Lanka,1994,1620.29121,-0.004,0.524,26.63862238,79.4307907,8.448712487,1.456834411,12.70728016,7.390361171330929
Sri Lanka,1995,1681.350532,-0.004,0.524,25.58882373,81.63504909,7.674848734,1.655010885,11.56567001,7.42735263754757
Sri Lanka,1996,1712.008158,-0.004,0.524,23.89041931,78.87396371,15.93583104,1.922578451,12.69388962,7.44542232187725
Sri Lanka,1998,1836.389463,-0.004,0.524,25.11959889,78.49498913,9.364243007,1.888022013,11.66882992,7.515556674501929
Sri Lanka,2009,2787.27351,-1.356,0.3,23.73051643,49.14914153,3.464963221,0.614014272,8.2707901,7.932819160449313
Sri Lanka,2015,4057.715835,1.037,0.694,28.25862349,46.91797081,3.768367831,0.919811027,10.95026016,8.30837549205902
Sri Lanka,2016,4214.74118,1.253,0.758,30.08910024,46.47153703,3.958888466,1.133277498,17.72875977,8.346343464042912
Sri Lanka,2017,4436.007899,1.253,0.749,31.60018791,47.1404098,7.704137679,1.143887584,14.49975967,8.397510129126923
Sri Lanka,2018,4493.035754,1.434,0.807,30.74196308,49.80939675,2.135037737,1.006431981,11.33090019,8.410283866750493
Sri Lanka,2020,4227.233153,0.523,0.558,25.56406176,37.08911886,6.153945084,0.53062656,5.46859169,8.349302957077343
Sri Lanka,2021,4357.972258,0.523,0.542,26.34573426,41.22884633,7.014780712,1.075449957,5.03881216,8.379762149720191
Sri Lanka,2022,4033.145615,0.541,0.632,23.9141453,46.68260802,49.72110211,0.11277264,5.345830441,8.302301900098085
Sri Lanka,2023,3964.919874,0.636,0.682,17.84052266,43.5362303,16.54117423,-0.65132077,8.678466797,8.285240925541933
Sudan,2000,1111.118652,-1.741,0.096,24.88803086,29.40423446,7.121258972,2.497545616,9.116889954,7.013122581416933
Sudan,2002,1185.215332,-1.741,0.096,21.56635179,25.62556172,22.22472415,2.465969175,11.0448904,7.077679751829035
Sudan,2004,1255.671143,-1.431,0.189,23.61173192,30.43233762,9.657546286,2.185604952,7.949240208,7.1354254839233375
Sudan,2005,1290.244385,-1.431,0.136,21.2067763,35.8715914,8.505850759,2.283559249,5.966800213,7.162586925149575
Sudan,2006,1336.124023,-1.366,0.14,22.88917699,36.20259362,7.199129901,2.308196368,8.253160477,7.197528181374833
Sudan,2008,1381.62561,-1.366,0.157,20.66890797,36.74109783,14.29712245,2.590503087,9.392780304,7.231016063140115
Sudan,2009,1301.34729,-1.366,0.157,22.3259083,32.78087833,11.25675871,2.772109263,10.7818203,7.171155383704903
Sweden,1995,35064.41388,3.295,0.989,19.5446497,68.68108419,2.455148578,0.524703942,10.94065094,10.46494204558819
Sweden,1996,35605.45375,3.295,0.989,20.02508921,66.50652207,0.533131979,0.159147081,11.12350559,10.480254100331651
Sweden,1997,36675.75065,3.295,0.989,19.70812364,71.99489858,0.658410256,0.057262203,11.75661182,10.509871070422719
Sweden,1998,38211.72331,3.295,0.989,20.56208257,74.3347541,-0.267132668,0.055512122,12.64308453,10.5508976404446
Sweden,1999,39786.02719,3.295,0.989,21.15380882,74.84791717,0.462175756,0.077927151,12.80198097,10.591271054002913
Sweden,2000,41561.77476,3.295,0.989,21.7434173,81.47215909,0.899143734,0.160575485,12.06980515,10.63493614786251
Sweden,2001,42014.40223,3.295,0.989,22.18055529,80.56918281,2.405958341,0.268470528,12.80033779,10.645767748723323
Sweden,2002,42831.75841,3.295,0.989,21.6669413,77.0853187,2.158482136,0.325438068,12.76443291,10.665035125335187
Sweden,2003,43475.36554,3.295,0.989,21.09905568,75.32821749,1.925655349,0.372092943,12.58081532,10.67994974723774
Sweden,2004,45114.67012,3.295,0.989,21.34716874,78.73588192,0.373659829,0.393298991,12.639884,10.716962752421374
Sweden,2005,46189.68284,3.295,0.989,21.50972609,84.16792302,0.453170853,0.399942763,12.69491386,10.740511736979775
Sweden,2006,48078.35201,3.295,0.989,22.55760146,88.33026089,1.360214686,0.562483906,12.76595974,10.780587292623318
Sweden,2007,49262.15292,3.295,0.989,23.50979051,89.54692366,2.212168834,0.741552515,12.69374371,10.804911375956998
Sweden,2008,48428.65871,3.295,0.989,23.99541492,92.80836871,3.437049106,0.779033291,12.79371929,10.787847039577036
Sweden,2009,45974.39112,3.295,0.989,22.06649249,81.95831397,-0.494460544,0.851904413,12.80220127,10.73583980566541
Sweden,2010,48205.54925,3.295,0.989,22.04676653,85.09148493,1.157988027,0.852524629,12.72410774,10.78322942307983
Sweden,2011,49356.59053,3.295,0.989,22.40669377,86.39074481,2.961150738,0.755150134,12.72320843,10.806826582652253
Sweden,2012,48789.79069,3.295,0.989,22.25770205,85.29806054,0.888377507,0.739763272,12.63094711,10.795276362782234
Sweden,2013,48928.49941,3.295,0.989,21.96568388,81.64025213,-0.04429297,0.847348652,12.54209614,10.798115315715611
Sweden,2014,49557.61836,3.295,0.989,22.69318353,83.82298105,-0.179638494,0.992219729,12.83456993,10.810891278898294
Sweden,2015,51188.16521,3.295,0.989,23.24105115,84.1730766,-0.046784745,1.057454686,13.01320267,10.843263636066538
Sweden,2016,51626.32353,3.295,0.989,23.87142054,83.45194786,0.984269245,1.256453985,13.33304501,10.85178696731969
Sweden,2017,51894.37482,3.295,0.989,24.58126726,86.06930887,1.794499047,1.34744506,13.60951805,10.856965678308807
Sweden,2018,52203.08726,3.295,0.989,24.61381583,90.40871424,1.953535301,1.16164516,13.82106209,10.862896915033735
Sweden,2019,53024.40995,3.295,0.989,23.84114572,92.75113903,1.784150974,1.013722263,14.07531929,10.87850765160105
Sweden,2020,51624.58118,3.295,0.989,24.53260667,84.47459581,0.497367319,0.722703913,13.43839073,10.851753217494348
Sweden,2021,53997.13371,3.295,0.989,25.11580432,91.11023744,2.163197364,0.600591533,13.53193951,10.896686244693203
Switzerland,1990,70063.85171,3.074,0.975,32.95114696,82.50881868,5.403959092,1.026873072,15.49409008,11.157162272545449
Switzerland,1991,68559.93823,3.074,0.975,31.57943902,78.22391289,5.859596635,1.249826024,15.52924824,11.135463652308594
Switzerland,1992,67778.54754,3.074,0.975,28.3390597,78.88264528,4.037030208,1.102521072,15.34841156,11.124001015896324
Switzerland,1993,67079.46439,3.074,0.975,26.54509516,77.67113369,3.292621803,0.910715566,14.89634228,11.113633231260067
Switzerland,1994,67391.84442,3.074,0.975,26.78922545,76.15536381,0.852116995,0.797158411,14.7339468,11.118279286908361
Switzerland,1995,67264.91133,3.074,0.975,26.72687784,76.25217291,1.799827769,0.668242326,14.7856245,11.11639400269979
Switzerland,1996,67284.10917,3.074,0.975,25.60227504,78.75248496,0.811634065,0.441636407,14.57019043,11.11667936843577
Switzerland,1997,68640.07453,3.074,0.975,25.67863687,88.46997846,0.520225423,0.24089121,14.36932373,11.136631819971278
Switzerland,1998,70510.02564,3.074,0.975,26.82017785,88.21561677,0.017938438,0.297135766,14.1690073,11.163510186349384
Switzerland,1999,71341.34287,3.074,0.975,27.25403898,89.8170141,0.806444381,0.476919931,13.93058395,11.175231282256888
Switzerland,2000,73749.93895,3.074,0.975,27.512043,97.93685621,1.558529197,0.561954617,14.09673023,11.208435446405113
Switzerland,2001,74439.46376,3.074,0.975,26.8655928,96.03983789,0.98902033,0.632771238,14.79891682,11.21774150707629
Switzerland,2002,73824.38492,3.074,0.975,27.07893441,91.78185086,0.642711507,0.756469146,14.68671036,11.209444374982427
Switzerland,2003,73254.95299,3.074,0.975,26.53006491,90.33549611,0.638272931,0.741919603,15.30901718,11.201701142204268
Switzerland,2004,74718.68363,3.074,0.975,27.31186451,95.51709446,0.802908731,0.68742596,15.13735104,11.221485455376015
Switzerland,2005,76282.98407,3.074,0.975,27.26299806,102.2611721,1.171954203,0.64060154,15.19173145,11.242205178901996
Switzerland,2006,78893.80782,3.074,0.975,27.06025537,106.2451548,1.059509283,0.627558473,15.42107201,11.27585802238532
Switzerland,2007,81254.1701,3.074,0.975,27.20725767,113.3318578,0.732350603,0.893690978,15.23476887,11.305337423182628
Switzerland,2008,82481.06806,3.074,0.975,26.73427236,116.7780001,2.426041171,1.270618074,15.22962379,11.320324067928047
Switzerland,2009,79585.5217,3.074,0.975,25.21485167,109.7759846,-0.480481936,1.249484631,15.28873444,11.284587467097856
Switzerland,2010,81315.42283,3.074,0.975,25.18862901,120.0651233,0.688238707,1.041558058,15.17560768,11.306090980250646
Switzerland,2011,81874.33624,3.074,0.975,25.51884898,125.5562732,0.231349208,1.111878943,15.34310436,11.312940865912324
Switzerland,2012,81964.88649,3.074,0.975,26.26890324,126.4538605,-0.692552018,1.061819329,15.3788662,11.314046221000206
Switzerland,2013,82479.92157,3.074,0.975,26.22760289,133.6937084,-0.217323155,1.149879758,15.06401539,11.320310167793203
Switzerland,2014,83394.37129,3.074,0.975,26.41818989,120.2134234,-0.013202539,1.220103973,15.25395203,11.331336095541673
Switzerland,2015,83806.4476,3.074,0.981,26.41120411,117.1384822,-1.143908672,1.138337152,15.38497066,11.336265223844547
Switzerland,2016,84611.09987,3.074,0.981,26.49981682,123.5659245,-0.434618664,1.092031174,15.35782146,11.345820741124921
Switzerland,2017,84967.58865,3.074,0.981,27.14888895,123.6218076,0.53378784,0.933155889,15.359375,11.35002515275531
Switzerland,2018,86756.60223,3.074,0.981,26.60269394,124.4285043,0.936335464,0.736633975,15.46289158,11.370861801310856
Switzerland,2019,87123.66042,3.074,0.981,26.62220419,124.1276122,0.36288618,0.713313668,15.64546299,11.375083772564421
Switzerland,2020,84637.01329,3.074,0.981,26.9939096,121.785978,-0.725874933,0.730676195,14.24272251,11.346126959253072
Switzerland,2021,88661.20298,3.074,0.981,26.25607668,130.0162613,0.581814168,0.765501039,14.58070755,11.392577676670788
Switzerland,2022,90605.01943,3.074,0.981,25.65103887,138.5006988,2.835027986,0.829927184,15.40520763,11.414264892593561
Tanzania,1996,522.333252,1.506,0.799,11.34292343,35.7265067,20.97725964,1.833646005,12.50030994,6.258305797976348
Tanzania,1997,529.9542236,1.506,0.799,10.13735498,28.85878322,16.09065493,2.022743479,12.62788963,6.272790632249977
Tanzania,1998,535.3631592,1.506,0.799,22.60798413,26.14364206,12.79975405,2.632614928,11.79397011,6.282945318856959
Tanzania,2004,650.5165405,1.506,0.799,25.67405203,33.60978674,4.735801439,2.713260964,19.49263954,6.477766724992857
Tanzania,2005,680.0512085,1.506,0.799,28.54497165,36.95927329,5.034570093,2.775139411,18.14314079,6.522168101952398
Tanzania,2006,704.5027466,1.506,0.801,31.50318589,42.76816647,7.250972621,2.800556238,15.01506996,6.557492229982661
Tanzania,2007,731.5200195,1.506,0.801,33.88753209,48.05839478,7.02551437,2.791333122,19.44923019,6.595124587823215
Tanzania,2008,752.5404663,1.506,0.801,36.06015286,49.02654455,10.27839376,2.702859001,18.94046974,6.623454770991117
Tanzania,2009,772.9295654,1.506,0.801,30.99673579,43.53260065,12.14222787,2.466936951,17.68234062,6.650187925936526
Tanzania,2010,801.2993164,1.506,0.806,30.77056841,47.64043943,6.200155956,2.544485226,18.33043671,6.68623455566997
Tanzania,2011,838.9992676,1.506,0.811,35.09952948,56.16612418,12.69096947,2.799850312,17.61824417,6.732209833522845
Tanzania,2012,851.9107056,1.506,0.811,32.96444487,54.36894908,16.00109385,2.879943739,16.87873459,6.747481715703019
Tanzania,2013,882.8115234,1.506,0.811,33.95718123,48.63162753,7.870723646,3.014557367,19.11519241,6.78311172753708
Tanzania,2014,913.8112183,1.506,0.811,33.170349,45.35602234,6.13161433,3.08040316,17.37976837,6.817624005591351
Tanzania,2015,939.1273193,1.486,0.807,31.87113206,40.75768088,5.58816953,3.261810423,17.63455009,6.844951060325567
Tanzania,2016,970.1561279,1.285,0.78,32.75384524,35.4204704,5.174766293,3.407295314,17.20423126,6.877457015143243
Tanzania,2017,1001.55896,1.07,0.76,35.1589886,33.11259199,5.318716052,3.341430221,24.39653969,6.909313025065464
Tanzania,2018,1024.015259,1.08,0.765,39.04883161,32.6426099,3.494458489,3.155721138,20.50494003,6.931486706855616
Tanzania,2019,1051.766602,0.997,0.739,42.63047115,33.01858925,3.46428058,2.980609394,14.29210854,6.958226507466085
Tanzania,2020,1041.259644,0.93,0.731,40.53424427,27.9630152,3.290290628,2.993051688,13.62855816,6.948186455382939
Tanzania,2021,1054.317261,1.256,0.749,41.45960072,29.91518401,3.690919588,3.001139348,13.53700829,6.960648690449264
Tanzania,2022,1070.585327,1.256,0.838,42.82035188,35.00345171,4.350272043,2.950466584,14.33210945,6.97596081246652
Tanzania,2023,1092.864136,1.875,0.884,42.72681819,38.21203481,3.799232914,2.902500736,13.70423794,6.996557176699043
Thailand,2013,5516.611642,0.039,0.479,25.3835377,132.4622742,2.184886185,0.587325699,17.07395935,8.615519117827537
Thailand,2014,5541.465994,-0.872,0.261,24.661391,130.9054954,1.895141819,0.530129864,16.89937592,8.620014364591267
Thailand,2015,5688.853354,-1.007,0.195,24.52848915,124.8396622,-0.900424963,0.460976294,17.05779266,8.646263987304684
Thailand,2016,5857.780529,-1.122,0.208,23.71362635,120.5752273,0.188149704,0.451266063,17.31389999,8.675526061510013
Thailand,2017,6076.743077,-1.176,0.178,23.10836493,120.8914274,0.665631893,0.42296351,15.85933113,8.712224153308428
Thailand,2018,6314.199484,-1.176,0.206,22.78622637,120.8418647,1.063897542,0.302929452,14.52906036,8.750556262537136
Thailand,2019,6434.537705,-0.762,0.25,22.57295117,109.6895147,0.706728601,0.204609852,14.49908352,8.769435276734718
Thailand,2020,6035.186277,-0.762,0.27,23.21242866,97.80074325,-0.845937147,0.166540795,12.28408241,8.705361999169616
Thailand,2021,6121.526965,-0.762,0.27,23.50779044,117.2529446,1.230395413,0.119758275,11.87624741,8.719566848470372
Thailand,2022,6278.785514,-0.762,0.27,23.36192715,132.8587121,-1.610680305,0.011148545,11.18550682,8.744931851269639
The Gambia,2000,659.9112376,-1.076,0.141,4.562497397,56.35981989,0.844969567,2.738372127,11.92179966,6.492105337491235
The Gambia,2001,679.5397559,-1.076,0.141,11.17274014,46.92926319,4.492596092,2.706993376,8.205269814,6.521415739458799
The Gambia,2002,640.0389321,-1.076,0.141,7.278327629,59.64295092,8.609124744,2.684687794,10.94752026,6.461529005909813
The Gambia,2003,665.8342223,-1.076,0.141,10.03888601,68.85879303,17.03286654,2.693123485,8.468839645,6.501040724090327
The Gambia,2004,693.5633145,-1.076,0.141,14.31837652,49.93429956,14.20674328,2.732402056,5.029540062,6.541842532631545
The Gambia,2005,658.6762854,-1.076,0.141,13.83185067,50.0187234,4.838621775,2.781210107,5.344170094,6.490232192873156
The Gambia,2006,636.5960269,-1.305,0.124,15.69068531,50.37446858,2.056503424,2.852561853,5.360760212,6.456135273703792
The Gambia,2007,637.209306,-1.074,0.142,12.56652088,44.29384447,5.369134738,2.901570356,7.297500134,6.457098182449022
The Gambia,2008,657.6756792,-1.074,0.142,10.52243473,39.08909946,4.443654909,2.906646313,18.88171005,6.4887119210619275
The Gambia,2009,681.4334691,-1.074,0.142,12.8914138,41.77739443,4.561506877,2.904298539,13.29374027,6.5241986221597355
The Gambia,2010,701.0145246,-1.074,0.142,13.87671053,41.01251503,5.049680759,2.9073793,17.61123085,6.552528606648753
The Gambia,2011,625.4643603,-1.074,0.142,12.89616829,42.63970205,4.795882662,2.923376927,17.02671814,6.438494350346011
The Gambia,2012,639.1398819,-1.074,0.142,20.87716865,47.70067311,4.254321998,2.945919358,13.79553032,6.460123337932519
The Gambia,2013,638.5223685,-1.295,0.099,14.71153313,45.46191936,5.699129896,2.928941434,10.58541965,6.459156707748542
